,combination,count,freq,iteration
35884,ant-weak_mut-absent,3,0.125,4825
35885,ant-weak_mut-weak,4,0.166666667,4825
35886,ant-absent_mut-absent,3,0.125,4824
35887,ant-absent_mut-strong,1,0.041666667,4824
35888,ant-strong_mut-absent,10,0.416666667,4824
35889,ant-strong_mut-weak,3,0.125,4824
35890,ant-weak_mut-absent,3,0.125,4824
35891,ant-weak_mut-strong,1,0.041666667,4824
35892,ant-weak_mut-weak,3,0.125,4824
35893,ant-absent_mut-absent,2,0.083333333,4823
35894,ant-absent_mut-strong,2,0.083333333,4823
35895,ant-absent_mut-weak,1,0.041666667,4823
35896,ant-strong_mut-absent,13,0.541666667,4823
35897,ant-strong_mut-weak,4,0.166666667,4823
35898,ant-weak_mut-absent,2,0.083333333,4823
35899,ant-absent_mut-absent,2,0.083333333,4822
35900,ant-absent_mut-weak,1,0.041666667,4822
35901,ant-strong_mut-absent,12,0.5,4822
35902,ant-strong_mut-strong,1,0.041666667,4822
35903,ant-strong_mut-weak,2,0.083333333,4822
35904,ant-weak_mut-absent,4,0.166666667,4822
35905,ant-weak_mut-strong,1,0.041666667,4822
35906,ant-weak_mut-weak,1,0.041666667,4822
35907,ant-absent_mut-absent,2,0.083333333,4821
35908,ant-strong_mut-absent,11,0.458333333,4821
35909,ant-strong_mut-weak,4,0.166666667,4821
35910,ant-weak_mut-absent,3,0.125,4821
35911,ant-weak_mut-strong,2,0.083333333,4821
35912,ant-weak_mut-weak,2,0.083333333,4821
35913,ant-absent_mut-absent,5,0.208333333,4820
35914,ant-strong_mut-absent,9,0.375,4820
35915,ant-strong_mut-strong,2,0.083333333,4820
35916,ant-strong_mut-weak,5,0.208333333,4820
35917,ant-weak_mut-absent,3,0.125,4820
35918,ant-absent_mut-absent,2,0.083333333,4819
35919,ant-absent_mut-weak,3,0.125,4819
35920,ant-strong_mut-absent,9,0.375,4819
35921,ant-strong_mut-strong,1,0.041666667,4819
35922,ant-strong_mut-weak,3,0.125,4819
35923,ant-weak_mut-absent,5,0.208333333,4819
35924,ant-weak_mut-strong,1,0.041666667,4819
35925,ant-absent_mut-absent,2,0.083333333,4818
35926,ant-absent_mut-weak,1,0.041666667,4818
35927,ant-strong_mut-absent,12,0.5,4818
35928,ant-strong_mut-strong,2,0.083333333,4818
35929,ant-strong_mut-weak,1,0.041666667,4818
35930,ant-weak_mut-absent,2,0.083333333,4818
35931,ant-weak_mut-weak,4,0.166666667,4818
35932,ant-absent_mut-absent,2,0.083333333,4817
35933,ant-absent_mut-weak,3,0.125,4817
35934,ant-strong_mut-absent,13,0.541666667,4817
35935,ant-strong_mut-strong,1,0.041666667,4817
35936,ant-weak_mut-absent,3,0.125,4817
35937,ant-weak_mut-strong,1,0.041666667,4817
35938,ant-weak_mut-weak,1,0.041666667,4817
35939,ant-absent_mut-absent,4,0.166666667,4816
35940,ant-strong_mut-absent,9,0.375,4816
35941,ant-strong_mut-strong,2,0.083333333,4816
35942,ant-strong_mut-weak,5,0.208333333,4816
35943,ant-weak_mut-absent,4,0.166666667,4816
35944,ant-absent_mut-absent,3,0.125,4815
35945,ant-absent_mut-weak,1,0.041666667,4815
35946,ant-strong_mut-absent,8,0.333333333,4815
35947,ant-strong_mut-strong,2,0.083333333,4815
35948,ant-strong_mut-weak,3,0.125,4815
35949,ant-weak_mut-absent,6,0.25,4815
35950,ant-weak_mut-weak,1,0.041666667,4815
35951,ant-absent_mut-absent,2,0.083333333,4814
35952,ant-absent_mut-strong,1,0.041666667,4814
35953,ant-absent_mut-weak,1,0.041666667,4814
35954,ant-strong_mut-absent,9,0.375,4814
35955,ant-strong_mut-strong,1,0.041666667,4814
35956,ant-strong_mut-weak,4,0.166666667,4814
35957,ant-weak_mut-absent,6,0.25,4814
35958,ant-absent_mut-absent,2,0.083333333,4813
35959,ant-absent_mut-weak,1,0.041666667,4813
35960,ant-strong_mut-absent,12,0.5,4813
35961,ant-strong_mut-weak,3,0.125,4813
35962,ant-weak_mut-absent,3,0.125,4813
35963,ant-weak_mut-strong,2,0.083333333,4813
35964,ant-weak_mut-weak,1,0.041666667,4813
35965,ant-absent_mut-absent,4,0.166666667,4812
35966,ant-strong_mut-absent,9,0.375,4812
35967,ant-strong_mut-strong,1,0.041666667,4812
35968,ant-strong_mut-weak,4,0.166666667,4812
35969,ant-weak_mut-absent,3,0.125,4812
35970,ant-weak_mut-strong,1,0.041666667,4812
35971,ant-weak_mut-weak,2,0.083333333,4812
35972,ant-absent_mut-absent,3,0.125,4811
35973,ant-absent_mut-weak,1,0.041666667,4811
35974,ant-strong_mut-absent,8,0.333333333,4811
35975,ant-strong_mut-strong,1,0.041666667,4811
35976,ant-strong_mut-weak,5,0.208333333,4811
35977,ant-weak_mut-absent,5,0.208333333,4811
35978,ant-weak_mut-strong,1,0.041666667,4811
35979,ant-absent_mut-absent,3,0.125,4810
35980,ant-absent_mut-weak,1,0.041666667,4810
35981,ant-strong_mut-absent,11,0.458333333,4810
35982,ant-strong_mut-strong,2,0.083333333,4810
35983,ant-strong_mut-weak,2,0.083333333,4810
35984,ant-weak_mut-absent,4,0.166666667,4810
35985,ant-weak_mut-weak,1,0.041666667,4810
35986,ant-absent_mut-absent,3,0.125,4809
35987,ant-absent_mut-weak,1,0.041666667,4809
35988,ant-strong_mut-absent,8,0.333333333,4809
35989,ant-strong_mut-strong,1,0.041666667,4809
35990,ant-strong_mut-weak,5,0.208333333,4809
35991,ant-weak_mut-absent,5,0.208333333,4809
35992,ant-weak_mut-strong,1,0.041666667,4809
35993,ant-absent_mut-absent,3,0.125,4808
35994,ant-absent_mut-weak,2,0.083333333,4808
35995,ant-strong_mut-absent,9,0.375,4808
35996,ant-strong_mut-strong,2,0.083333333,4808
35997,ant-strong_mut-weak,3,0.125,4808
35998,ant-weak_mut-absent,5,0.208333333,4808
35999,ant-absent_mut-absent,3,0.125,4807
36000,ant-absent_mut-strong,1,0.041666667,4807
36001,ant-absent_mut-weak,1,0.041666667,4807
36002,ant-strong_mut-absent,12,0.5,4807
36003,ant-strong_mut-strong,1,0.041666667,4807
36004,ant-strong_mut-weak,2,0.083333333,4807
36005,ant-weak_mut-absent,2,0.083333333,4807
36006,ant-weak_mut-weak,2,0.083333333,4807
36007,ant-absent_mut-absent,3,0.125,4806
36008,ant-strong_mut-absent,9,0.375,4806
36009,ant-strong_mut-strong,2,0.083333333,4806
36010,ant-strong_mut-weak,4,0.166666667,4806
36011,ant-weak_mut-absent,5,0.208333333,4806
36012,ant-weak_mut-weak,1,0.041666667,4806
36013,ant-absent_mut-absent,6,0.25,4805
36014,ant-strong_mut-absent,8,0.333333333,4805
36015,ant-strong_mut-strong,2,0.083333333,4805
36016,ant-strong_mut-weak,4,0.166666667,4805
36017,ant-weak_mut-absent,3,0.125,4805
36018,ant-weak_mut-weak,1,0.041666667,4805
36019,ant-absent_mut-absent,2,0.083333333,4804
36020,ant-absent_mut-weak,1,0.041666667,4804
36021,ant-strong_mut-absent,11,0.458333333,4804
36022,ant-strong_mut-strong,2,0.083333333,4804
36023,ant-strong_mut-weak,3,0.125,4804
36024,ant-weak_mut-absent,5,0.208333333,4804
36025,ant-absent_mut-absent,4,0.166666667,4803
36026,ant-strong_mut-absent,10,0.416666667,4803
36027,ant-strong_mut-strong,1,0.041666667,4803
36028,ant-strong_mut-weak,4,0.166666667,4803
36029,ant-weak_mut-absent,3,0.125,4803
36030,ant-weak_mut-strong,1,0.041666667,4803
36031,ant-weak_mut-weak,1,0.041666667,4803
36032,ant-absent_mut-absent,1,0.041666667,4802
36033,ant-absent_mut-strong,1,0.041666667,4802
36034,ant-absent_mut-weak,2,0.083333333,4802
36035,ant-strong_mut-absent,12,0.5,4802
36036,ant-strong_mut-strong,1,0.041666667,4802
36037,ant-strong_mut-weak,2,0.083333333,4802
36038,ant-weak_mut-absent,4,0.166666667,4802
36039,ant-weak_mut-weak,1,0.041666667,4802
36040,ant-absent_mut-absent,3,0.125,4801
36041,ant-absent_mut-strong,1,0.041666667,4801
36042,ant-strong_mut-absent,9,0.375,4801
36043,ant-strong_mut-strong,1,0.041666667,4801
36044,ant-strong_mut-weak,4,0.166666667,4801
36045,ant-weak_mut-absent,4,0.166666667,4801
36046,ant-weak_mut-weak,2,0.083333333,4801
36047,ant-absent_mut-absent,3,0.125,4800
36048,ant-absent_mut-strong,2,0.083333333,4800
36049,ant-absent_mut-weak,1,0.041666667,4800
36050,ant-strong_mut-absent,12,0.5,4800
36051,ant-strong_mut-weak,1,0.041666667,4800
36052,ant-weak_mut-absent,2,0.083333333,4800
36053,ant-weak_mut-weak,3,0.125,4800
36054,ant-absent_mut-absent,3,0.125,4799
36055,ant-absent_mut-weak,1,0.041666667,4799
36056,ant-strong_mut-absent,8,0.333333333,4799
36057,ant-strong_mut-strong,2,0.083333333,4799
36058,ant-strong_mut-weak,4,0.166666667,4799
36059,ant-weak_mut-absent,5,0.208333333,4799
36060,ant-weak_mut-weak,1,0.041666667,4799
36061,ant-absent_mut-absent,3,0.125,4798
36062,ant-absent_mut-weak,1,0.041666667,4798
36063,ant-strong_mut-absent,9,0.375,4798
36064,ant-strong_mut-weak,4,0.166666667,4798
36065,ant-weak_mut-absent,4,0.166666667,4798
36066,ant-weak_mut-strong,2,0.083333333,4798
36067,ant-weak_mut-weak,1,0.041666667,4798
36068,ant-absent_mut-absent,3,0.125,4797
36069,ant-absent_mut-weak,1,0.041666667,4797
36070,ant-strong_mut-absent,12,0.5,4797
36071,ant-strong_mut-strong,1,0.041666667,4797
36072,ant-strong_mut-weak,3,0.125,4797
36073,ant-weak_mut-absent,2,0.083333333,4797
36074,ant-weak_mut-strong,1,0.041666667,4797
36075,ant-weak_mut-weak,1,0.041666667,4797
36076,ant-absent_mut-absent,2,0.083333333,4796
36077,ant-absent_mut-strong,2,0.083333333,4796
36078,ant-absent_mut-weak,1,0.041666667,4796
36079,ant-strong_mut-absent,10,0.416666667,4796
36080,ant-strong_mut-weak,3,0.125,4796
36081,ant-weak_mut-absent,4,0.166666667,4796
36082,ant-weak_mut-weak,2,0.083333333,4796
36083,ant-absent_mut-absent,2,0.083333333,4795
36084,ant-absent_mut-strong,1,0.041666667,4795
36085,ant-absent_mut-weak,1,0.041666667,4795
36086,ant-strong_mut-absent,11,0.458333333,4795
36087,ant-strong_mut-strong,1,0.041666667,4795
36088,ant-strong_mut-weak,3,0.125,4795
36089,ant-weak_mut-absent,3,0.125,4795
36090,ant-weak_mut-weak,2,0.083333333,4795
36091,ant-absent_mut-absent,1,0.041666667,4794
36092,ant-absent_mut-strong,1,0.041666667,4794
36093,ant-absent_mut-weak,1,0.041666667,4794
36094,ant-strong_mut-absent,13,0.541666667,4794
36095,ant-strong_mut-strong,1,0.041666667,4794
36096,ant-strong_mut-weak,1,0.041666667,4794
36097,ant-weak_mut-absent,3,0.125,4794
36098,ant-weak_mut-weak,3,0.125,4794
36099,ant-absent_mut-absent,2,0.083333333,4793
36100,ant-absent_mut-weak,1,0.041666667,4793
36101,ant-strong_mut-absent,11,0.458333333,4793
36102,ant-strong_mut-strong,1,0.041666667,4793
36103,ant-strong_mut-weak,3,0.125,4793
36104,ant-weak_mut-absent,4,0.166666667,4793
36105,ant-weak_mut-strong,1,0.041666667,4793
36106,ant-weak_mut-weak,1,0.041666667,4793
36107,ant-absent_mut-absent,3,0.125,4792
36108,ant-absent_mut-strong,2,0.083333333,4792
36109,ant-absent_mut-weak,1,0.041666667,4792
36110,ant-strong_mut-absent,12,0.5,4792
36111,ant-strong_mut-weak,2,0.083333333,4792
36112,ant-weak_mut-absent,3,0.125,4792
36113,ant-weak_mut-weak,1,0.041666667,4792
36114,ant-absent_mut-absent,2,0.083333333,4791
36115,ant-absent_mut-weak,1,0.041666667,4791
36116,ant-strong_mut-absent,14,0.583333333,4791
36117,ant-strong_mut-strong,1,0.041666667,4791
36118,ant-strong_mut-weak,3,0.125,4791
36119,ant-weak_mut-absent,1,0.041666667,4791
36120,ant-weak_mut-strong,1,0.041666667,4791
36121,ant-weak_mut-weak,1,0.041666667,4791
36122,ant-absent_mut-absent,1,0.041666667,4790
36123,ant-absent_mut-strong,1,0.041666667,4790
36124,ant-absent_mut-weak,1,0.041666667,4790
36125,ant-strong_mut-absent,12,0.5,4790
36126,ant-strong_mut-strong,1,0.041666667,4790
36127,ant-strong_mut-weak,3,0.125,4790
36128,ant-weak_mut-absent,4,0.166666667,4790
36129,ant-weak_mut-weak,1,0.041666667,4790
36130,ant-absent_mut-absent,2,0.083333333,4789
36131,ant-strong_mut-absent,9,0.375,4789
36132,ant-strong_mut-strong,1,0.041666667,4789
36133,ant-strong_mut-weak,5,0.208333333,4789
36134,ant-weak_mut-absent,5,0.208333333,4789
36135,ant-weak_mut-strong,1,0.041666667,4789
36136,ant-weak_mut-weak,1,0.041666667,4789
36137,ant-absent_mut-absent,4,0.166666667,4788
36138,ant-strong_mut-absent,9,0.375,4788
36139,ant-strong_mut-strong,2,0.083333333,4788
36140,ant-strong_mut-weak,4,0.166666667,4788
36141,ant-weak_mut-absent,3,0.125,4788
36142,ant-weak_mut-weak,2,0.083333333,4788
36143,ant-absent_mut-absent,3,0.125,4787
36144,ant-absent_mut-weak,2,0.083333333,4787
36145,ant-strong_mut-absent,10,0.416666667,4787
36146,ant-strong_mut-strong,2,0.083333333,4787
36147,ant-strong_mut-weak,2,0.083333333,4787
36148,ant-weak_mut-absent,3,0.125,4787
36149,ant-weak_mut-weak,2,0.083333333,4787
36150,ant-absent_mut-absent,1,0.041666667,4786
36151,ant-absent_mut-weak,2,0.083333333,4786
36152,ant-strong_mut-absent,11,0.458333333,4786
36153,ant-strong_mut-weak,2,0.083333333,4786
36154,ant-weak_mut-absent,6,0.25,4786
36155,ant-weak_mut-strong,2,0.083333333,4786
36156,ant-absent_mut-absent,1,0.041666667,4785
36157,ant-absent_mut-strong,1,0.041666667,4785
36158,ant-strong_mut-absent,11,0.458333333,4785
36159,ant-strong_mut-strong,1,0.041666667,4785
36160,ant-strong_mut-weak,3,0.125,4785
36161,ant-weak_mut-absent,5,0.208333333,4785
36162,ant-weak_mut-weak,2,0.083333333,4785
36163,ant-absent_mut-absent,4,0.166666667,4784
36164,ant-absent_mut-strong,1,0.041666667,4784
36165,ant-strong_mut-absent,11,0.458333333,4784
36166,ant-strong_mut-strong,1,0.041666667,4784
36167,ant-strong_mut-weak,3,0.125,4784
36168,ant-weak_mut-absent,3,0.125,4784
36169,ant-weak_mut-weak,1,0.041666667,4784
36170,ant-absent_mut-absent,2,0.083333333,4783
36171,ant-absent_mut-strong,1,0.041666667,4783
36172,ant-absent_mut-weak,1,0.041666667,4783
36173,ant-strong_mut-absent,11,0.458333333,4783
36174,ant-strong_mut-strong,1,0.041666667,4783
36175,ant-strong_mut-weak,4,0.166666667,4783
36176,ant-weak_mut-absent,4,0.166666667,4783
36177,ant-absent_mut-absent,1,0.041666667,4782
36178,ant-absent_mut-strong,2,0.083333333,4782
36179,ant-absent_mut-weak,1,0.041666667,4782
36180,ant-strong_mut-absent,13,0.541666667,4782
36181,ant-strong_mut-weak,2,0.083333333,4782
36182,ant-weak_mut-absent,3,0.125,4782
36183,ant-weak_mut-weak,2,0.083333333,4782
36184,ant-absent_mut-absent,4,0.166666667,4781
36185,ant-absent_mut-weak,1,0.041666667,4781
36186,ant-strong_mut-absent,10,0.416666667,4781
36187,ant-strong_mut-strong,1,0.041666667,4781
36188,ant-strong_mut-weak,4,0.166666667,4781
36189,ant-weak_mut-absent,3,0.125,4781
36190,ant-weak_mut-strong,1,0.041666667,4781
36191,ant-absent_mut-absent,3,0.125,4780
36192,ant-absent_mut-strong,1,0.041666667,4780
36193,ant-absent_mut-weak,1,0.041666667,4780
36194,ant-strong_mut-absent,11,0.458333333,4780
36195,ant-strong_mut-weak,2,0.083333333,4780
36196,ant-weak_mut-absent,3,0.125,4780
36197,ant-weak_mut-strong,1,0.041666667,4780
36198,ant-weak_mut-weak,2,0.083333333,4780
36199,ant-absent_mut-absent,2,0.083333333,4779
36200,ant-absent_mut-weak,2,0.083333333,4779
36201,ant-strong_mut-absent,12,0.5,4779
36202,ant-strong_mut-strong,1,0.041666667,4779
36203,ant-strong_mut-weak,3,0.125,4779
36204,ant-weak_mut-absent,3,0.125,4779
36205,ant-weak_mut-strong,1,0.041666667,4779
36206,ant-absent_mut-absent,3,0.125,4778
36207,ant-absent_mut-weak,1,0.041666667,4778
36208,ant-strong_mut-absent,12,0.5,4778
36209,ant-strong_mut-strong,2,0.083333333,4778
36210,ant-strong_mut-weak,1,0.041666667,4778
36211,ant-weak_mut-absent,2,0.083333333,4778
36212,ant-weak_mut-weak,3,0.125,4778
36213,ant-absent_mut-absent,2,0.083333333,4777
36214,ant-absent_mut-weak,1,0.041666667,4777
36215,ant-strong_mut-absent,10,0.416666667,4777
36216,ant-strong_mut-strong,2,0.083333333,4777
36217,ant-strong_mut-weak,3,0.125,4777
36218,ant-weak_mut-absent,5,0.208333333,4777
36219,ant-weak_mut-weak,1,0.041666667,4777
36220,ant-absent_mut-absent,1,0.041666667,4776
36221,ant-absent_mut-strong,2,0.083333333,4776
36222,ant-absent_mut-weak,2,0.083333333,4776
36223,ant-strong_mut-absent,10,0.416666667,4776
36224,ant-strong_mut-weak,3,0.125,4776
36225,ant-weak_mut-absent,5,0.208333333,4776
36226,ant-weak_mut-weak,1,0.041666667,4776
36227,ant-absent_mut-absent,2,0.083333333,4775
36228,ant-absent_mut-weak,1,0.041666667,4775
36229,ant-strong_mut-absent,12,0.5,4775
36230,ant-strong_mut-weak,2,0.083333333,4775
36231,ant-weak_mut-absent,2,0.083333333,4775
36232,ant-weak_mut-strong,2,0.083333333,4775
36233,ant-weak_mut-weak,3,0.125,4775
36234,ant-absent_mut-absent,4,0.166666667,4774
36235,ant-strong_mut-absent,9,0.375,4774
36236,ant-strong_mut-strong,1,0.041666667,4774
36237,ant-strong_mut-weak,5,0.208333333,4774
36238,ant-weak_mut-absent,3,0.125,4774
36239,ant-weak_mut-strong,1,0.041666667,4774
36240,ant-weak_mut-weak,1,0.041666667,4774
36241,ant-absent_mut-absent,2,0.083333333,4773
36242,ant-absent_mut-strong,1,0.041666667,4773
36243,ant-absent_mut-weak,3,0.125,4773
36244,ant-strong_mut-absent,10,0.416666667,4773
36245,ant-strong_mut-strong,1,0.041666667,4773
36246,ant-strong_mut-weak,3,0.125,4773
36247,ant-weak_mut-absent,4,0.166666667,4773
36248,ant-absent_mut-absent,4,0.166666667,4772
36249,ant-strong_mut-absent,11,0.458333333,4772
36250,ant-strong_mut-strong,1,0.041666667,4772
36251,ant-strong_mut-weak,3,0.125,4772
36252,ant-weak_mut-absent,3,0.125,4772
36253,ant-weak_mut-strong,1,0.041666667,4772
36254,ant-weak_mut-weak,1,0.041666667,4772
36255,ant-absent_mut-absent,1,0.041666667,4771
36256,ant-absent_mut-strong,1,0.041666667,4771
36257,ant-absent_mut-weak,2,0.083333333,4771
36258,ant-strong_mut-absent,11,0.458333333,4771
36259,ant-strong_mut-weak,3,0.125,4771
36260,ant-weak_mut-absent,4,0.166666667,4771
36261,ant-weak_mut-strong,1,0.041666667,4771
36262,ant-weak_mut-weak,1,0.041666667,4771
36263,ant-absent_mut-absent,1,0.041666667,4770
36264,ant-absent_mut-weak,1,0.041666667,4770
36265,ant-strong_mut-absent,13,0.541666667,4770
36266,ant-strong_mut-strong,1,0.041666667,4770
36267,ant-strong_mut-weak,3,0.125,4770
36268,ant-weak_mut-absent,3,0.125,4770
36269,ant-weak_mut-strong,1,0.041666667,4770
36270,ant-weak_mut-weak,1,0.041666667,4770
36271,ant-absent_mut-strong,2,0.083333333,4769
36272,ant-strong_mut-absent,10,0.416666667,4769
36273,ant-strong_mut-weak,5,0.208333333,4769
36274,ant-weak_mut-absent,7,0.291666667,4769
36275,ant-absent_mut-absent,2,0.083333333,4768
36276,ant-absent_mut-strong,1,0.041666667,4768
36277,ant-strong_mut-absent,9,0.375,4768
36278,ant-strong_mut-strong,1,0.041666667,4768
36279,ant-strong_mut-weak,4,0.166666667,4768
36280,ant-weak_mut-absent,6,0.25,4768
36281,ant-weak_mut-weak,1,0.041666667,4768
36282,ant-absent_mut-absent,5,0.208333333,4767
36283,ant-strong_mut-absent,9,0.375,4767
36284,ant-strong_mut-strong,2,0.083333333,4767
36285,ant-strong_mut-weak,2,0.083333333,4767
36286,ant-weak_mut-absent,3,0.125,4767
36287,ant-weak_mut-weak,3,0.125,4767
36288,ant-absent_mut-absent,3,0.125,4766
36289,ant-absent_mut-weak,1,0.041666667,4766
36290,ant-strong_mut-absent,10,0.416666667,4766
36291,ant-strong_mut-strong,1,0.041666667,4766
36292,ant-strong_mut-weak,5,0.208333333,4766
36293,ant-weak_mut-absent,3,0.125,4766
36294,ant-weak_mut-strong,1,0.041666667,4766
36295,ant-absent_mut-absent,1,0.041666667,4765
36296,ant-strong_mut-absent,9,0.375,4765
36297,ant-strong_mut-strong,1,0.041666667,4765
36298,ant-strong_mut-weak,3,0.125,4765
36299,ant-weak_mut-absent,7,0.291666667,4765
36300,ant-weak_mut-strong,1,0.041666667,4765
36301,ant-weak_mut-weak,2,0.083333333,4765
36302,ant-absent_mut-absent,2,0.083333333,4764
36303,ant-absent_mut-strong,1,0.041666667,4764
36304,ant-strong_mut-absent,11,0.458333333,4764
36305,ant-strong_mut-weak,3,0.125,4764
36306,ant-weak_mut-absent,4,0.166666667,4764
36307,ant-weak_mut-strong,1,0.041666667,4764
36308,ant-weak_mut-weak,2,0.083333333,4764
36309,ant-absent_mut-absent,2,0.083333333,4763
36310,ant-absent_mut-strong,1,0.041666667,4763
36311,ant-strong_mut-absent,10,0.416666667,4763
36312,ant-strong_mut-strong,1,0.041666667,4763
36313,ant-strong_mut-weak,5,0.208333333,4763
36314,ant-weak_mut-absent,5,0.208333333,4763
36315,ant-absent_mut-absent,2,0.083333333,4762
36316,ant-absent_mut-weak,2,0.083333333,4762
36317,ant-strong_mut-absent,11,0.458333333,4762
36318,ant-strong_mut-strong,1,0.041666667,4762
36319,ant-strong_mut-weak,3,0.125,4762
36320,ant-weak_mut-absent,3,0.125,4762
36321,ant-weak_mut-strong,1,0.041666667,4762
36322,ant-weak_mut-weak,1,0.041666667,4762
36323,ant-absent_mut-absent,6,0.25,4761
36324,ant-strong_mut-absent,9,0.375,4761
36325,ant-strong_mut-strong,1,0.041666667,4761
36326,ant-strong_mut-weak,4,0.166666667,4761
36327,ant-weak_mut-absent,2,0.083333333,4761
36328,ant-weak_mut-strong,1,0.041666667,4761
36329,ant-weak_mut-weak,1,0.041666667,4761
36330,ant-absent_mut-absent,2,0.083333333,4760
36331,ant-strong_mut-absent,9,0.375,4760
36332,ant-strong_mut-strong,1,0.041666667,4760
36333,ant-strong_mut-weak,4,0.166666667,4760
36334,ant-weak_mut-absent,5,0.208333333,4760
36335,ant-weak_mut-strong,1,0.041666667,4760
36336,ant-weak_mut-weak,2,0.083333333,4760
36337,ant-absent_mut-absent,4,0.166666667,4759
36338,ant-strong_mut-absent,9,0.375,4759
36339,ant-strong_mut-strong,2,0.083333333,4759
36340,ant-strong_mut-weak,3,0.125,4759
36341,ant-weak_mut-absent,3,0.125,4759
36342,ant-weak_mut-weak,3,0.125,4759
36343,ant-absent_mut-absent,1,0.041666667,4758
36344,ant-absent_mut-weak,1,0.041666667,4758
36345,ant-strong_mut-absent,12,0.5,4758
36346,ant-strong_mut-strong,1,0.041666667,4758
36347,ant-strong_mut-weak,2,0.083333333,4758
36348,ant-weak_mut-absent,5,0.208333333,4758
36349,ant-weak_mut-strong,1,0.041666667,4758
36350,ant-weak_mut-weak,1,0.041666667,4758
36351,ant-absent_mut-absent,3,0.125,4757
36352,ant-absent_mut-weak,2,0.083333333,4757
36353,ant-strong_mut-absent,9,0.375,4757
36354,ant-strong_mut-strong,1,0.041666667,4757
36355,ant-strong_mut-weak,3,0.125,4757
36356,ant-weak_mut-absent,4,0.166666667,4757
36357,ant-weak_mut-strong,1,0.041666667,4757
36358,ant-weak_mut-weak,1,0.041666667,4757
36359,ant-absent_mut-absent,4,0.166666667,4756
36360,ant-strong_mut-absent,10,0.416666667,4756
36361,ant-strong_mut-strong,1,0.041666667,4756
36362,ant-strong_mut-weak,2,0.083333333,4756
36363,ant-weak_mut-absent,3,0.125,4756
36364,ant-weak_mut-strong,1,0.041666667,4756
36365,ant-weak_mut-weak,3,0.125,4756
36366,ant-absent_mut-absent,3,0.125,4755
36367,ant-strong_mut-absent,11,0.458333333,4755
36368,ant-strong_mut-strong,2,0.083333333,4755
36369,ant-strong_mut-weak,2,0.083333333,4755
36370,ant-weak_mut-absent,3,0.125,4755
36371,ant-weak_mut-weak,3,0.125,4755
36372,ant-absent_mut-absent,2,0.083333333,4754
36373,ant-absent_mut-weak,1,0.041666667,4754
36374,ant-strong_mut-absent,10,0.416666667,4754
36375,ant-strong_mut-weak,4,0.166666667,4754
36376,ant-weak_mut-absent,4,0.166666667,4754
36377,ant-weak_mut-strong,2,0.083333333,4754
36378,ant-weak_mut-weak,1,0.041666667,4754
36379,ant-absent_mut-absent,2,0.083333333,4753
36380,ant-absent_mut-strong,1,0.041666667,4753
36381,ant-absent_mut-weak,1,0.041666667,4753
36382,ant-strong_mut-absent,11,0.458333333,4753
36383,ant-strong_mut-strong,1,0.041666667,4753
36384,ant-strong_mut-weak,3,0.125,4753
36385,ant-weak_mut-absent,4,0.166666667,4753
36386,ant-weak_mut-weak,1,0.041666667,4753
36387,ant-absent_mut-absent,2,0.083333333,4752
36388,ant-absent_mut-weak,1,0.041666667,4752
36389,ant-strong_mut-absent,10,0.416666667,4752
36390,ant-strong_mut-weak,4,0.166666667,4752
36391,ant-weak_mut-absent,5,0.208333333,4752
36392,ant-weak_mut-strong,2,0.083333333,4752
36393,ant-absent_mut-absent,2,0.083333333,4751
36394,ant-strong_mut-absent,11,0.458333333,4751
36395,ant-strong_mut-weak,2,0.083333333,4751
36396,ant-weak_mut-absent,3,0.125,4751
36397,ant-weak_mut-strong,2,0.083333333,4751
36398,ant-weak_mut-weak,4,0.166666667,4751
36399,ant-absent_mut-absent,3,0.125,4750
36400,ant-absent_mut-weak,1,0.041666667,4750
36401,ant-strong_mut-absent,10,0.416666667,4750
36402,ant-strong_mut-strong,2,0.083333333,4750
36403,ant-strong_mut-weak,3,0.125,4750
36404,ant-weak_mut-absent,3,0.125,4750
36405,ant-weak_mut-weak,2,0.083333333,4750
36406,ant-absent_mut-absent,3,0.125,4749
36407,ant-absent_mut-weak,1,0.041666667,4749
36408,ant-strong_mut-absent,11,0.458333333,4749
36409,ant-strong_mut-strong,1,0.041666667,4749
36410,ant-strong_mut-weak,2,0.083333333,4749
36411,ant-weak_mut-absent,4,0.166666667,4749
36412,ant-weak_mut-strong,1,0.041666667,4749
36413,ant-weak_mut-weak,1,0.041666667,4749
36414,ant-absent_mut-absent,2,0.083333333,4748
36415,ant-absent_mut-strong,1,0.041666667,4748
36416,ant-absent_mut-weak,2,0.083333333,4748
36417,ant-strong_mut-absent,12,0.5,4748
36418,ant-strong_mut-strong,1,0.041666667,4748
36419,ant-strong_mut-weak,1,0.041666667,4748
36420,ant-weak_mut-absent,5,0.208333333,4748
36421,ant-absent_mut-absent,3,0.125,4747
36422,ant-absent_mut-weak,1,0.041666667,4747
36423,ant-strong_mut-absent,11,0.458333333,4747
36424,ant-strong_mut-weak,2,0.083333333,4747
36425,ant-weak_mut-absent,3,0.125,4747
36426,ant-weak_mut-strong,2,0.083333333,4747
36427,ant-weak_mut-weak,2,0.083333333,4747
36428,ant-absent_mut-absent,3,0.125,4746
36429,ant-absent_mut-weak,1,0.041666667,4746
36430,ant-strong_mut-absent,9,0.375,4746
36431,ant-strong_mut-strong,2,0.083333333,4746
