"","iteration","Absent","Mutualism_Antagonism","StrongW_Antagonism","StrongW_Mutualism"
"7622","7858",16,9,24,21
"7623","7859",14,5,28,23
"7624","786",16,12,22,20
"7625","7860",14,5,28,23
"7626","7861",16,10,24,20
"7627","7862",11,6,31,22
"7628","7863",12,6,28,24
"7629","7864",14,9,26,21
"7630","7865",12,7,26,25
"7631","7866",16,8,27,19
"7632","7867",12,11,25,22
"7633","7868",13,5,29,23
"7634","7869",18,7,23,22
"7635","787",17,9,26,18
"7636","7870",15,10,26,19
"7637","7871",17,14,22,17
"7638","7872",16,11,26,17
"7639","7873",12,10,23,25
"7640","7874",19,12,22,17
"7641","7875",15,10,25,20
"7642","7876",13,8,26,23
"7643","7877",16,10,25,19
"7644","7878",17,8,25,20
"7645","7879",20,13,22,15
"7646","788",20,8,28,14
"7647","7880",14,11,24,21
"7648","7881",18,13,24,15
"7649","7882",16,9,25,20
"7650","7883",12,12,25,21
"7651","7884",17,8,29,16
"7652","7885",21,9,23,17
"7653","7886",17,12,25,16
"7654","7887",14,6,29,21
"7655","7888",15,7,28,20
"7656","7889",13,8,26,23
"7657","789",13,5,28,24
"7658","7890",12,6,31,21
"7659","7891",14,9,27,20
"7660","7892",16,12,23,19
"7661","7893",14,9,26,21
"7662","7894",14,8,26,22
"7663","7895",12,5,28,25
"7664","7896",12,7,31,20
"7665","7897",16,11,25,18
"7666","7898",17,13,22,18
"7667","7899",13,6,30,21
"7668","79",18,9,26,17
"7669","790",15,8,24,23
"7670","7900",17,9,25,19
"7671","7901",15,15,23,17
"7672","7902",17,15,23,15
"7673","7903",19,12,21,18
"7674","7904",19,9,25,17
"7675","7905",16,12,24,18
"7676","7906",18,10,23,19
"7677","7907",16,10,26,18
"7678","7908",15,9,25,21
"7679","7909",18,11,21,20
"7680","791",14,11,25,20
"7681","7910",17,10,27,16
"7682","7911",16,7,27,20
"7683","7912",17,8,26,19
"7684","7913",17,14,23,16
"7685","7914",13,9,26,22
"7686","7915",17,7,28,18
"7687","7916",15,10,25,20
"7688","7917",16,5,28,21
"7689","7918",14,9,26,21
"7690","7919",17,7,26,20
"7691","792",14,7,28,21
"7692","7920",17,10,24,19
"7693","7921",15,4,29,22
"7694","7922",18,8,24,20
"7695","7923",16,14,24,16
"7696","7924",15,10,26,19
"7697","7925",15,6,27,22
"7698","7926",9,9,29,23
"7699","7927",18,6,27,19
"7700","7928",12,9,31,18
"7701","7929",18,8,25,19
"7702","793",13,7,27,23
"7703","7930",14,11,25,20
"7704","7931",17,7,25,21
"7705","7932",16,10,26,18
"7706","7933",18,12,24,16
"7707","7934",15,8,24,23
"7708","7935",17,9,29,15
"7709","7936",12,6,29,23
"7710","7937",17,11,22,20
"7711","7938",12,13,24,21
"7712","7939",15,11,25,19
"7713","794",16,10,26,18
"7714","7940",12,7,27,24
"7715","7941",16,10,27,17
"7716","7942",14,11,24,21
"7717","7943",14,9,26,21
"7718","7944",16,9,22,23
"7719","7945",17,10,24,19
"7720","7946",13,10,28,19
"7721","7947",18,12,24,16
"7722","7948",13,6,27,24
"7723","7949",12,8,30,20
"7724","795",16,9,23,22
"7725","7950",13,12,24,21
"7726","7951",15,9,25,21
"7727","7952",16,10,25,19
"7728","7953",12,10,26,22
"7729","7954",15,9,28,18
"7730","7955",17,7,27,19
"7731","7956",14,8,27,21
"7732","7957",15,9,24,22
"7733","7958",18,8,27,17
"7734","7959",17,15,22,16
"7735","796",15,8,25,22
"7736","7960",12,7,28,23
"7737","7961",13,5,29,23
"7738","7962",18,14,22,16
"7739","7963",14,10,24,22
"7740","7964",16,10,27,17
"7741","7965",17,12,23,18
"7742","7966",16,9,25,20
"7743","7967",22,15,20,13
"7744","7968",19,11,23,17
"7745","7969",15,11,24,20
"7746","797",14,10,25,21
"7747","7970",13,8,24,25
"7748","7971",17,9,24,20
"7749","7972",19,11,24,16
"7750","7973",18,14,22,16
"7751","7974",18,9,23,20
"7752","7975",16,6,27,21
"7753","7976",14,9,26,21
"7754","7977",16,8,26,20
"7755","7978",14,11,24,21
"7756","7979",12,8,27,23
"7757","798",14,11,25,20
"7758","7980",11,11,24,24
"7759","7981",20,7,23,20
"7760","7982",12,9,28,21
"7761","7983",13,10,26,21
"7762","7984",13,8,28,21
"7763","7985",13,8,29,20
"7764","7986",17,8,21,24
"7765","7987",15,9,27,19
"7766","7988",16,5,29,20
"7767","7989",17,9,26,18
"7768","799",15,10,25,20
"7769","7990",15,9,27,19
"7770","7991",14,11,24,21
"7771","7992",20,9,22,19
"7772","7993",14,8,24,24
"7773","7994",17,15,21,17
"7774","7995",17,8,27,18
"7775","7996",15,11,26,18
"7776","7997",14,11,25,20
"7777","7998",17,9,27,17
"7778","7999",12,4,30,24
"7779","8",16,10,25,19
"7780","80",15,9,24,22
"7781","800",18,14,22,16
"7782","8000",14,8,25,23
"7783","8001",14,8,27,21
"7784","8002",19,12,22,17
"7785","8003",16,10,25,19
"7786","8004",12,8,28,22
"7787","8005",14,4,29,23
"7788","8006",15,14,25,16
"7789","8007",17,12,25,16
"7790","8008",16,13,25,16
"7791","8009",18,13,22,17
"7792","801",13,9,26,22
"7793","8010",16,10,26,18
"7794","8011",19,10,22,19
"7795","8012",16,4,30,20
"7796","8013",16,6,29,19
"7797","8014",15,10,23,22
"7798","8015",11,5,29,25
"7799","8016",14,7,27,22
"7800","8017",14,10,25,21
"7801","8018",20,12,22,16
"7802","8019",15,12,25,18
"7803","802",16,13,24,17
"7804","8020",17,8,25,20
"7805","8021",16,8,26,20
"7806","8022",15,14,23,18
"7807","8023",16,12,24,18
"7808","8024",12,3,30,25
"7809","8025",13,8,28,21
"7810","8026",15,11,26,18
"7811","8027",14,9,29,18
"7812","8028",13,5,28,24
"7813","8029",11,3,30,26
"7814","803",13,7,29,21
"7815","8030",13,8,28,21
"7816","8031",13,9,28,20
"7817","8032",13,9,25,23
"7818","8033",14,6,28,22
"7819","8034",16,8,27,19
"7820","8035",16,12,23,19
"7821","8036",18,9,22,21
"7822","8037",15,7,28,20
"7823","8038",17,9,26,18
"7824","8039",15,9,24,22
"7825","804",14,10,27,19
"7826","8040",14,7,31,18
"7827","8041",16,16,21,17
"7828","8042",16,8,25,21
"7829","8043",17,7,28,18
"7830","8044",13,11,25,21
"7831","8045",16,14,22,18
"7832","8046",17,8,27,18
"7833","8047",19,8,24,19
"7834","8048",14,8,26,22
"7835","8049",16,10,27,17
"7836","805",14,9,27,20
"7837","8050",14,7,26,23
"7838","8051",10,8,25,27
"7839","8052",15,8,28,19
"7840","8053",23,12,24,11
"7841","8054",14,7,27,22
"7842","8055",17,10,27,16
"7843","8056",14,9,26,21
"7844","8057",15,7,29,19
"7845","8058",13,13,24,20
"7846","8059",20,11,24,15
"7847","806",12,9,24,25
"7848","8060",16,10,22,22
"7849","8061",17,5,29,19
"7850","8062",12,12,25,21
"7851","8063",14,13,24,19
"7852","8064",17,7,24,22
"7853","8065",13,12,25,20
"7854","8066",12,7,28,23
"7855","8067",16,11,23,20
"7856","8068",14,12,23,21
"7857","8069",16,9,26,19
"7858","807",19,12,22,17
"7859","8070",17,14,23,16
"7860","8071",17,6,28,19
"7861","8072",18,7,25,20
"7862","8073",13,8,26,23
"7863","8074",13,9,28,20
"7864","8075",14,8,25,23
"7865","8076",13,8,29,20
"7866","8077",16,9,26,19
"7867","8078",18,10,21,21
"7868","8079",14,7,28,21
"7869","808",12,6,29,23
"7870","8080",15,7,26,22
"7871","8081",9,7,28,26
"7872","8082",17,9,25,19
"7873","8083",17,9,23,21
"7874","8084",18,8,24,20
"7875","8085",19,12,21,18
"7876","8086",11,9,28,22
"7877","8087",14,9,27,20
"7878","8088",15,10,24,21
"7879","8089",16,11,25,18
"7880","809",14,9,25,22
"7881","8090",16,9,24,21
"7882","8091",13,8,30,19
"7883","8092",15,10,25,20
"7884","8093",13,10,26,21
"7885","8094",11,10,26,23
"7886","8095",12,6,30,22
"7887","8096",16,10,25,19
"7888","8097",10,8,30,22
"7889","8098",14,8,27,21
"7890","8099",18,10,24,18
"7891","81",18,9,27,16
"7892","810",13,13,25,19
"7893","8100",17,10,25,18
"7894","8101",10,7,28,25
"7895","8102",18,9,25,18
"7896","8103",14,8,28,20
"7897","8104",16,10,25,19
"7898","8105",17,8,25,20
"7899","8106",15,9,24,22
"7900","8107",19,11,23,17
"7901","8108",17,13,24,16
"7902","8109",17,6,27,20
"7903","811",14,11,24,21
"7904","8110",17,11,25,17
"7905","8111",16,8,26,20
"7906","8112",14,10,27,19
"7907","8113",13,12,25,20
"7908","8114",17,9,25,19
"7909","8115",12,5,29,24
"7910","8116",11,7,30,22
"7911","8117",18,14,21,17
"7912","8118",19,9,25,17
"7913","8119",18,11,23,18
"7914","812",21,9,23,17
"7915","8120",18,13,22,17
"7916","8121",11,11,27,21
"7917","8122",18,5,27,20
"7918","8123",12,10,26,22
"7919","8124",14,11,26,19
"7920","8125",13,7,24,26
"7921","8126",16,7,25,22
"7922","8127",14,7,29,20
"7923","8128",20,8,25,17
"7924","8129",12,7,29,22
"7925","813",14,11,24,21
"7926","8130",15,12,25,18
"7927","8131",15,9,27,19
"7928","8132",15,12,26,17
"7929","8133",14,10,27,19
"7930","8134",16,10,27,17
"7931","8135",17,9,27,17
"7932","8136",16,11,23,20
"7933","8137",13,6,27,24
"7934","8138",14,8,24,24
"7935","8139",13,10,24,23
"7936","814",16,9,25,20
"7937","8140",14,9,26,21
"7938","8141",13,9,26,22
"7939","8142",14,9,25,22
"7940","8143",13,9,25,23
"7941","8144",17,6,27,20
"7942","8145",15,8,26,21
"7943","8146",10,8,28,24
"7944","8147",16,10,24,20
"7945","8148",18,9,26,17
"7946","8149",15,13,23,19
"7947","815",21,9,24,16
"7948","8150",17,9,25,19
"7949","8151",22,15,18,15
"7950","8152",16,11,26,17
"7951","8153",17,10,24,19
"7952","8154",17,5,28,20
"7953","8155",15,11,26,18
"7954","8156",16,9,26,19
"7955","8157",12,3,31,24
"7956","8158",19,17,19,15
"7957","8159",14,8,28,20
"7958","816",16,7,28,19
"7959","8160",18,10,25,17
"7960","8161",12,9,30,19
"7961","8162",15,8,28,19
"7962","8163",17,11,24,18
"7963","8164",15,6,28,21
"7964","8165",19,6,27,18
"7965","8166",18,10,24,18
"7966","8167",12,10,26,22
"7967","8168",14,8,27,21
"7968","8169",13,11,25,21
"7969","817",21,10,25,14
"7970","8170",16,8,24,22
"7971","8171",12,8,28,22
"7972","8172",11,7,27,25
"7973","8173",19,11,25,15
"7974","8174",17,10,24,19
"7975","8175",10,7,31,22
"7976","8176",16,12,23,19
"7977","8177",13,10,27,20
"7978","8178",13,7,26,24
"7979","8179",13,13,21,23
"7980","818",16,11,26,17
"7981","8180",13,8,25,24
"7982","8181",15,9,27,19
"7983","8182",16,10,25,19
"7984","8183",15,11,24,20
"7985","8184",16,14,19,21
"7986","8185",14,6,30,20
"7987","8186",17,9,26,18
"7988","8187",17,9,24,20
"7989","8188",14,10,25,21
"7990","8189",18,9,26,17
"7991","819",14,11,24,21
"7992","8190",16,6,27,21
"7993","8191",19,11,24,16
"7994","8192",16,15,21,18
"7995","8193",16,12,21,21
"7996","8194",14,9,25,22
"7997","8195",17,9,26,18
"7998","8196",15,12,24,19
"7999","8197",15,7,27,21
"8000","8198",16,8,29,17
"8001","8199",16,11,26,17
"8002","82",17,11,27,15
"8003","820",14,7,28,21
"8004","8200",16,7,27,20
"8005","8201",15,9,26,20
"8006","8202",20,9,24,17
"8007","8203",20,11,24,15
"8008","8204",18,9,26,17
"8009","8205",10,10,30,20
"8010","8206",16,12,25,17
"8011","8207",15,11,26,18
"8012","8208",14,11,26,19
"8013","8209",14,5,28,23
"8014","821",14,11,22,23
"8015","8210",15,12,23,20
"8016","8211",12,9,26,23
"8017","8212",15,12,23,20
"8018","8213",14,15,24,17
"8019","8214",20,13,24,13
"8020","8215",15,9,27,19
"8021","8216",17,9,26,18
"8022","8217",19,11,21,19
"8023","8218",15,6,27,22
"8024","8219",20,11,24,15
"8025","822",16,15,21,18
"8026","8220",19,9,26,16
"8027","8221",14,13,22,21
"8028","8222",16,10,25,19
"8029","8223",18,9,26,17
"8030","8224",18,12,24,16
"8031","8225",18,10,23,19
"8032","8226",14,7,28,21
"8033","8227",21,9,23,17
"8034","8228",16,14,22,18
"8035","8229",17,14,22,17
"8036","823",15,8,29,18
"8037","8230",16,7,25,22
"8038","8231",16,8,26,20
"8039","8232",15,8,27,20
"8040","8233",14,12,25,19
"8041","8234",12,6,28,24
"8042","8235",14,6,28,22
"8043","8236",15,11,26,18
"8044","8237",17,12,25,16
"8045","8238",11,7,28,24
"8046","8239",13,8,29,20
"8047","824",13,8,25,24
"8048","8240",20,10,23,17
"8049","8241",18,8,26,18
"8050","8242",14,6,25,25
"8051","8243",17,11,25,17
"8052","8244",14,11,25,20
"8053","8245",12,10,27,21
"8054","8246",15,8,25,22
"8055","8247",16,7,27,20
"8056","8248",15,8,27,20
"8057","8249",13,7,27,23
"8058","825",14,7,27,22
"8059","8250",14,8,28,20
"8060","8251",19,13,24,14
"8061","8252",14,7,26,23
"8062","8253",18,12,24,16
"8063","8254",15,10,27,18
"8064","8255",9,9,25,27
"8065","8256",14,7,27,22
"8066","8257",10,11,25,24
"8067","8258",12,9,27,22
"8068","8259",17,10,23,20
"8069","826",14,13,23,20
"8070","8260",11,11,26,22
"8071","8261",15,7,28,20
"8072","8262",19,11,23,17
"8073","8263",18,16,21,15
"8074","8264",16,3,27,24
"8075","8265",11,12,28,19
"8076","8266",19,8,26,17
"8077","8267",19,10,24,17
"8078","8268",21,11,22,16
"8079","8269",18,11,25,16
"8080","827",16,7,28,19
"8081","8270",15,11,24,20
"8082","8271",18,10,24,18
"8083","8272",11,11,26,22
"8084","8273",12,10,27,21
"8085","8274",12,11,26,21
"8086","8275",14,11,27,18
"8087","8276",18,12,21,19
"8088","8277",17,6,27,20
"8089","8278",12,9,28,21
"8090","8279",21,10,23,16
"8091","828",16,10,26,18
"8092","8280",17,12,25,16
"8093","8281",18,7,27,18
"8094","8282",14,10,25,21
"8095","8283",18,11,23,18
"8096","8284",15,10,24,21
"8097","8285",17,6,29,18
"8098","8286",16,8,28,18
"8099","8287",17,9,25,19
"8100","8288",17,12,23,18
"8101","8289",13,11,24,22
"8102","829",13,6,28,23
"8103","8290",11,8,29,22
"8104","8291",17,10,27,16
"8105","8292",16,11,24,19
"8106","8293",15,8,25,22
"8107","8294",17,9,26,18
"8108","8295",16,10,27,17
"8109","8296",19,12,22,17
"8110","8297",14,9,25,22
"8111","8298",15,9,28,18
"8112","8299",15,11,24,20
"8113","83",16,11,23,20
"8114","830",13,9,27,21
"8115","8300",13,11,26,20
"8116","8301",14,9,24,23
"8117","8302",18,6,25,21
"8118","8303",17,12,22,19
"8119","8304",9,6,30,25
"8120","8305",16,6,26,22
"8121","8306",19,11,24,16
"8122","8307",14,8,27,21
"8123","8308",13,6,30,21
"8124","8309",17,12,22,19
"8125","831",17,12,25,16
"8126","8310",17,8,29,16
"8127","8311",18,8,23,21
"8128","8312",16,14,21,19
"8129","8313",21,10,23,16
"8130","8314",17,9,22,22
"8131","8315",16,14,24,16
"8132","8316",12,8,28,22
"8133","8317",16,10,26,18
"8134","8318",17,7,27,19
"8135","8319",17,6,26,21
"8136","832",15,9,27,19
"8137","8320",13,8,27,22
"8138","8321",17,8,26,19
"8139","8322",15,9,28,18
"8140","8323",16,8,27,19
"8141","8324",13,10,24,23
"8142","8325",17,13,24,16
"8143","8326",16,9,23,22
"8144","8327",11,5,27,27
"8145","8328",11,4,30,25
"8146","8329",15,12,23,20
"8147","833",13,8,29,20
"8148","8330",13,12,25,20
"8149","8331",16,7,27,20
"8150","8332",17,12,23,18
"8151","8333",13,7,27,23
"8152","8334",13,11,25,21
"8153","8335",15,11,26,18
"8154","8336",14,8,30,18
"8155","8337",12,11,24,23
"8156","8338",19,6,26,19
"8157","8339",17,14,20,19
"8158","834",16,5,27,22
"8159","8340",21,8,25,16
"8160","8341",17,12,25,16
"8161","8342",12,9,25,24
"8162","8343",16,9,23,22
"8163","8344",16,13,24,17
"8164","8345",17,7,28,18
"8165","8346",12,8,27,23
"8166","8347",18,10,25,17
"8167","8348",14,8,28,20
"8168","8349",13,7,28,22
"8169","835",13,6,31,20
"8170","8350",10,6,30,24
"8171","8351",14,11,26,19
"8172","8352",13,6,28,23
"8173","8353",15,10,25,20
"8174","8354",12,9,24,25
"8175","8355",12,6,27,25
"8176","8356",16,9,27,18
"8177","8357",13,6,27,24
"8178","8358",16,11,24,19
"8179","8359",17,11,24,18
"8180","836",19,12,23,16
"8181","8360",19,9,25,17
"8182","8361",17,10,23,20
"8183","8362",14,10,27,19
"8184","8363",18,7,25,20
"8185","8364",13,8,29,20
"8186","8365",17,8,23,22
"8187","8366",14,10,22,24
"8188","8367",15,8,25,22
"8189","8368",19,10,25,16
"8190","8369",18,8,25,19
"8191","837",13,9,25,23
"8192","8370",15,8,27,20
"8193","8371",18,7,25,20
"8194","8372",19,7,27,17
"8195","8373",13,10,25,22
"8196","8374",12,9,30,19
"8197","8375",12,8,27,23
"8198","8376",15,8,27,20
"8199","8377",12,8,28,22
"8200","8378",14,11,25,20
"8201","8379",18,10,25,17
"8202","838",14,7,29,20
"8203","8380",12,12,26,20
"8204","8381",14,9,27,20
"8205","8382",14,10,27,19
"8206","8383",10,10,26,24
"8207","8384",18,10,23,19
"8208","8385",19,12,21,18
"8209","8386",16,9,28,17
"8210","8387",16,13,21,20
"8211","8388",13,10,27,20
"8212","8389",15,12,26,17
"8213","839",12,9,28,21
"8214","8390",13,10,24,23
"8215","8391",15,8,26,21
"8216","8392",15,9,28,18
"8217","8393",17,11,25,17
"8218","8394",17,8,25,20
"8219","8395",15,10,27,18
"8220","8396",18,7,28,17
"8221","8397",11,9,27,23
"8222","8398",11,5,31,23
"8223","8399",18,11,22,19
"8224","84",17,10,24,19
"8225","840",21,14,21,14
"8226","8400",15,14,23,18
"8227","8401",12,9,27,22
"8228","8402",14,9,27,20
"8229","8403",19,10,21,20
"8230","8404",17,11,25,17
"8231","8405",11,5,32,22
"8232","8406",16,9,25,20
"8233","8407",14,4,28,24
"8234","8408",18,10,25,17
"8235","8409",17,10,27,16
"8236","841",15,8,29,18
"8237","8410",17,9,24,20
"8238","8411",16,11,22,21
"8239","8412",12,6,28,24
"8240","8413",17,11,22,20
"8241","8414",19,9,24,18
"8242","8415",17,9,25,19
"8243","8416",17,9,24,20
"8244","8417",17,10,24,19
"8245","8418",17,9,25,19
"8246","8419",15,9,25,21
"8247","842",17,9,26,18
"8248","8420",18,8,27,17
"8249","8421",9,6,29,26
"8250","8422",15,7,29,19
"8251","8423",17,10,25,18
"8252","8424",16,8,29,17
"8253","8425",13,10,27,20
"8254","8426",19,10,24,17
"8255","8427",16,9,26,19
"8256","8428",14,6,29,21
"8257","8429",17,9,24,20
"8258","843",12,10,26,22
"8259","8430",11,7,26,26
"8260","8431",15,11,24,20
"8261","8432",17,7,27,19
"8262","8433",15,11,22,22
"8263","8434",12,6,29,23
"8264","8435",18,15,19,18
"8265","8436",12,8,29,21
"8266","8437",15,9,27,19
"8267","8438",14,4,29,23
"8268","8439",20,6,24,20
"8269","844",18,7,25,20
"8270","8440",15,8,27,20
"8271","8441",14,11,25,20
"8272","8442",19,8,24,19
"8273","8443",13,10,25,22
"8274","8444",19,11,21,19
"8275","8445",17,11,22,20
"8276","8446",14,6,28,22
"8277","8447",12,9,27,22
"8278","8448",14,10,26,20
"8279","8449",14,6,32,18
"8280","845",16,10,23,21
"8281","8450",15,7,28,20
"8282","8451",13,13,23,21
"8283","8452",14,11,26,19
"8284","8453",15,10,24,21
"8285","8454",19,9,23,19
"8286","8455",14,10,28,18
"8287","8456",15,8,27,20
"8288","8457",17,9,23,21
"8289","8458",18,11,25,16
"8290","8459",17,12,23,18
"8291","846",10,5,31,24
"8292","8460",17,11,25,17
"8293","8461",16,7,28,19
"8294","8462",17,11,25,17
"8295","8463",10,5,28,27
"8296","8464",16,5,27,22
"8297","8465",19,10,26,15
"8298","8466",15,8,27,20
"8299","8467",20,11,22,17
"8300","8468",11,4,30,25
"8301","8469",9,5,32,24
"8302","847",14,7,30,19
"8303","8470",16,7,27,20
"8304","8471",16,6,28,20
"8305","8472",15,9,24,22
"8306","8473",17,9,25,19
"8307","8474",19,9,27,15
"8308","8475",13,7,30,20
"8309","8476",16,12,24,18
"8310","8477",13,13,22,22
"8311","8478",17,11,24,18
"8312","8479",16,9,23,22
"8313","848",15,9,26,20
"8314","8480",12,7,27,24
"8315","8481",17,11,25,17
"8316","8482",18,8,25,19
"8317","8483",17,8,24,21
"8318","8484",13,9,28,20
"8319","8485",15,13,24,18
"8320","8486",17,12,26,15
"8321","8487",15,13,24,18
"8322","8488",16,8,25,21
"8323","8489",14,10,26,20
"8324","849",16,11,24,19
"8325","8490",14,13,21,22
"8326","8491",13,11,25,21
"8327","8492",16,9,26,19
"8328","8493",18,6,29,17
"8329","8494",15,9,28,18
"8330","8495",20,11,23,16
"8331","8496",18,12,28,12
"8332","8497",14,12,24,20
"8333","8498",15,8,28,19
"8334","8499",18,8,28,16
"8335","85",13,7,27,23
"8336","850",15,7,27,21
"8337","8500",16,8,26,20
"8338","8501",16,9,27,18
"8339","8502",14,7,27,22
"8340","8503",18,11,22,19
"8341","8504",13,9,26,22
"8342","8505",17,9,26,18
"8343","8506",16,9,23,22
"8344","8507",9,12,27,22
"8345","8508",17,10,24,19
"8346","8509",13,13,23,21
"8347","851",20,7,26,17
"8348","8510",12,7,25,26
"8349","8511",15,13,25,17
"8350","8512",15,10,27,18
"8351","8513",14,7,27,22
"8352","8514",19,14,23,14
"8353","8515",16,12,26,16
"8354","8516",17,12,25,16
"8355","8517",13,11,27,19
"8356","8518",20,12,23,15
"8357","8519",15,8,28,19
"8358","852",17,8,25,20
"8359","8520",15,6,29,20
"8360","8521",11,11,25,23
"8361","8522",15,10,26,19
"8362","8523",16,12,23,19
"8363","8524",15,6,26,23
"8364","8525",16,12,24,18
"8365","8526",11,7,30,22
"8366","8527",19,8,25,18
"8367","8528",13,7,27,23
"8368","8529",15,4,32,19
"8369","853",15,9,26,20
"8370","8530",16,12,25,17
"8371","8531",15,8,24,23
"8372","8532",11,10,25,24
"8373","8533",18,10,24,18
"8374","8534",19,12,23,16
"8375","8535",14,7,27,22
"8376","8536",18,4,26,22
"8377","8537",15,8,26,21
"8378","8538",12,7,30,21
"8379","8539",16,10,22,22
"8380","854",14,9,26,21
"8381","8540",15,9,27,19
"8382","8541",17,6,26,21
"8383","8542",14,9,27,20
"8384","8543",15,7,25,23
"8385","8544",15,8,25,22
"8386","8545",11,6,27,26
"8387","8546",12,11,25,22
"8388","8547",17,11,26,16
"8389","8548",13,9,25,23
"8390","8549",11,8,28,23
"8391","855",14,8,25,23
"8392","8550",16,8,27,19
"8393","8551",18,11,25,16
"8394","8552",14,5,28,23
"8395","8553",14,8,26,22
"8396","8554",16,11,25,18
"8397","8555",14,8,27,21
"8398","8556",14,11,26,19
"8399","8557",14,13,25,18
"8400","8558",15,11,24,20
"8401","8559",16,12,26,16
"8402","856",11,9,26,24
"8403","8560",16,10,25,19
"8404","8561",17,7,25,21
"8405","8562",15,9,24,22
"8406","8563",15,8,26,21
"8407","8564",15,9,22,24
"8408","8565",18,9,26,17
"8409","8566",16,6,28,20
"8410","8567",14,8,26,22
"8411","8568",13,6,27,24
"8412","8569",14,8,26,22
"8413","857",18,11,24,17
"8414","8570",14,7,25,24
"8415","8571",15,12,24,19
"8416","8572",19,9,23,19
"8417","8573",15,8,27,20
"8418","8574",12,12,27,19
"8419","8575",16,10,24,20
"8420","8576",15,9,30,16
"8421","8577",14,7,30,19
"8422","8578",16,11,25,18
"8423","8579",16,6,27,21
"8424","858",12,10,26,22
"8425","8580",14,6,29,21
"8426","8581",12,12,26,20
"8427","8582",14,7,29,20
"8428","8583",14,12,24,20
"8429","8584",14,12,24,20
"8430","8585",16,9,26,19
"8431","8586",10,8,27,25
"8432","8587",15,7,26,22
"8433","8588",16,8,26,20
"8434","8589",14,5,27,24
"8435","859",19,9,25,17
"8436","8590",14,11,26,19
"8437","8591",10,10,30,20
"8438","8592",15,10,26,19
"8439","8593",12,10,30,18
"8440","8594",17,14,21,18
"8441","8595",13,9,26,22
"8442","8596",19,10,26,15
"8443","8597",15,11,27,17
"8444","8598",11,7,26,26
"8445","8599",20,12,23,15
"8446","86",17,11,22,20
"8447","860",18,11,25,16
"8448","8600",15,6,28,21
"8449","8601",18,12,22,18
"8450","8602",13,5,29,23
"8451","8603",16,11,25,18
"8452","8604",13,8,29,20
"8453","8605",15,10,26,19
"8454","8606",19,16,20,15
"8455","8607",19,10,24,17
"8456","8608",13,12,24,21
"8457","8609",16,6,26,22
"8458","861",16,9,28,17
"8459","8610",12,9,26,23
"8460","8611",12,6,27,25
"8461","8612",16,15,21,18
"8462","8613",11,7,28,24
"8463","8614",15,11,21,23
"8464","8615",17,11,23,19
"8465","8616",15,7,26,22
"8466","8617",17,8,28,17
"8467","8618",16,11,27,16
"8468","8619",16,7,26,21
"8469","862",20,11,23,16
"8470","8620",13,9,27,21
"8471","8621",12,7,28,23
"8472","8622",21,10,24,15
"8473","8623",21,9,26,14
"8474","8624",14,10,25,21
"8475","8625",16,7,27,20
"8476","8626",14,6,27,23
"8477","8627",16,10,27,17
"8478","8628",15,10,27,18
"8479","8629",15,7,27,21
"8480","863",16,13,23,18
"8481","8630",18,14,22,16
"8482","8631",15,9,28,18
"8483","8632",11,8,29,22
"8484","8633",15,13,25,17
"8485","8634",16,13,23,18
"8486","8635",20,11,20,19
"8487","8636",15,7,28,20
"8488","8637",16,10,27,17
"8489","8638",15,13,24,18
"8490","8639",17,11,26,16
"8491","864",16,7,25,22
"8492","8640",14,10,25,21
"8493","8641",15,6,30,19
"8494","8642",15,8,24,23
"8495","8643",12,10,28,20
"8496","8644",13,7,27,23
"8497","8645",13,12,25,20
"8498","8646",13,9,29,19
"8499","8647",14,10,25,21
"8500","8648",19,10,26,15
"8501","8649",15,10,25,20
"8502","865",12,7,25,26
"8503","8650",16,8,28,18
"8504","8651",18,12,22,18
"8505","8652",18,11,24,17
"8506","8653",12,8,25,25
"8507","8654",19,5,27,19
"8508","8655",14,10,25,21
"8509","8656",17,9,25,19
"8510","8657",13,11,23,23
"8511","8658",13,11,26,20
"8512","8659",17,6,28,19
"8513","866",16,11,24,19
"8514","8660",18,9,26,17
"8515","8661",15,8,25,22
"8516","8662",19,8,24,19
"8517","8663",18,9,25,18
"8518","8664",11,9,28,22
"8519","8665",16,8,28,18
"8520","8666",17,8,28,17
"8521","8667",14,8,28,20
"8522","8668",14,11,25,20
"8523","8669",15,8,25,22
"8524","867",18,9,24,19
"8525","8670",11,7,27,25
"8526","8671",16,7,27,20
"8527","8672",16,10,24,20
"8528","8673",20,10,26,14
"8529","8674",15,8,27,20
"8530","8675",15,8,26,21
"8531","8676",15,12,22,21
"8532","8677",18,7,26,19
"8533","8678",17,15,18,20
"8534","8679",13,9,25,23
"8535","868",17,13,22,18
"8536","8680",20,8,22,20
"8537","8681",17,9,23,21
"8538","8682",16,7,25,22
"8539","8683",17,11,25,17
"8540","8684",19,10,25,16
"8541","8685",17,8,28,17
"8542","8686",17,10,25,18
"8543","8687",18,7,27,18
"8544","8688",16,9,25,20
"8545","8689",14,9,23,24
"8546","869",15,8,27,20
"8547","8690",16,6,28,20
"8548","8691",17,10,25,18
"8549","8692",13,8,28,21
"8550","8693",17,11,25,17
"8551","8694",15,10,25,20
"8552","8695",14,7,31,18
"8553","8696",16,10,23,21
"8554","8697",20,11,24,15
"8555","8698",17,11,23,19
"8556","8699",12,10,27,21
"8557","87",15,3,30,22
